Time,Lift (cm),Roll (deg),Pitch (deg),Front right,Front left,Rear rigtht,Rear left,Forward velocity (m/s),Side velocity(m/s),Rotate velocity(deg/s)
3.627000,28.226734,-1.829779,-0.166449,111,37,47,247
3.637000,28.315804,-1.822289,-0.100160,126,-6,2,302
3.647000,28.381985,-1.833079,0.068369,174,-10,-1,277
3.657000,28.399748,-1.908623,0.188184,195,-10,-1,258
3.667000,28.382660,-2.023142,0.209549,195,-9,-2,242
3.678000,28.386215,-2.163051,0.184646,196,-8,-1,261
3.688000,28.383928,-2.248736,0.171420,196,-8,0,283
3.698000,28.384706,-2.257306,0.204676,207,-6,0,295
3.708000,28.383848,-2.313805,0.252785,215,-4,1,298
3.718000,28.377542,-2.429022,0.300236,214,-3,2,294
3.728000,28.376680,-2.534108,0.310293,206,-3,3,295
3.738000,28.377155,-2.623185,0.309968,199,-2,3,301
3.748000,28.379297,-2.672982,0.320635,194,-2,4,302
3.759000,28.385094,-2.703000,0.348304,196,-2,4,297
3.769000,28.391272,-2.740019,0.367331,197,0,6,295
3.779000,28.397327,-2.791002,0.377007,198,0,5,294
3.789000,28.401619,-2.814323,0.386094,199,0,6,291
3.799000,28.404072,-2.827450,0.396508,197,9,8,291
3.809000,28.265751,-2.825372,0.394644,192,125,138,282
3.819000,28.177193,-2.845119,0.407374,130,121,133,187
3.829000,28.199631,-2.804415,0.461022,108,138,92,150
3.840000,28.213783,-2.696713,0.426597,99,144,72,141
3.850000,28.247961,-2.601128,0.336123,90,136,74,145
3.860000,28.281721,-2.599108,0.233709,89,132,81,151
3.870000,28.299665,-2.678607,0.135604,82,126,83,162
3.880000,28.309584,-2.716744,0.082448,71,121,87,169
3.890000,28.319941,-2.656816,0.080107,69,125,89,165
3.900000,28.330669,-2.585915,0.096806,72,133,89,163
3.910000,28.334904,-2.516433,0.125787,76,134,89,166
3.921000,28.333960,-2.430809,0.155761,82,134,90,164
3.931000,28.333506,-2.351568,0.168066,86,134,91,160
3.941000,28.335302,-2.280498,0.175016,92,133,94,159
3.951000,28.335848,-2.215249,0.170095,97,131,98,158
3.961000,28.335854,-2.168232,0.160604,100,128,103,157
3.971000,28.335657,-2.131366,0.158178,101,125,106,155
3.981000,28.335983,-2.077497,0.155137,102,121,107,151
3.991000,28.337864,-2.017006,0.145474,105,116,110,149
4.002000,28.340816,-1.942033,0.132206,107,113,114,145
4.012000,28.342216,-1.895524,0.122012,107,111,116,143
4.022000,28.343355,-1.849165,0.114300,108,109,119,141
4.032000,28.343758,-1.806676,0.104816,109,107,121,139
4.042000,28.344101,-1.767038,0.101482,111,105,124,137
4.052000,28.344376,-1.740228,0.097690,113,103,126,136
4.062000,28.344418,-1.713604,0.091614,114,103,128,135
4.072000,28.344185,-1.691763,0.087723,114,102,129,135
4.083000,28.344372,-1.679112,0.086429,115,102,130,136
4.093000,28.344303,-1.671181,0.086939,114,101,130,136
4.103000,28.344404,-1.667064,0.085615,115,102,130,136
4.113000,28.344315,-1.669539,0.085709,114,102,130,136
4.123000,28.344526,-1.680432,0.086649,113,103,128,137
4.133000,28.344521,-1.692819,0.085782,113,104,128,138
4.143000,28.344980,-1.711441,0.085258,112,105,126,140
4.154000,28.345091,-1.731233,0.089219,110,106,125,142
4.164000,28.344992,-1.754205,0.095359,109,108,123,143
4.174000,28.345314,-1.778341,0.096007,109,110,122,145
4.184000,28.345474,-1.806181,0.097336,107,111,120,147
4.194000,28.345787,-1.832464,0.099434,106,114,119,148
4.204000,28.345753,-1.859978,0.103899,104,115,117,150
4.214000,28.346062,-1.887828,0.103130,104,117,115,151
4.224000,28.346317,-1.910797,0.104854,102,117,114,153
4.235000,28.346439,-1.936148,0.108674,101,119,112,153
4.245000,28.346392,-1.956034,0.112057,100,121,111,154
4.255000,28.346582,-1.974090,0.113164,99,121,110,155
4.265000,28.346687,-1.983794,0.115148,99,121,109,155
4.275000,28.346760,-1.994033,0.117165,99,122,109,156
4.285000,28.346794,-2.001523,0.118303,99,121,109,156
4.295000,28.346916,-2.004553,0.119041,99,122,108,157
4.305000,28.346794,-2.003017,0.118913,100,123,109,156
4.316000,28.346958,-1.998721,0.119249,100,122,109,155
4.326000,28.346958,-1.988347,0.119640,100,122,110,154
4.336000,28.346956,-1.978466,0.118828,101,121,111,154
4.346000,28.346745,-1.968011,0.117483,102,120,112,153
4.356000,28.346752,-1.952426,0.117679,104,119,112,152
4.366000,28.346884,-1.937790,0.115341,104,117,114,151
4.376000,28.346714,-1.918496,0.112403,105,116,115,150
4.386000,28.346718,-1.902013,0.110087,106,115,116,150
4.397000,28.346699,-1.877304,0.106244,108,114,118,148
4.407000,28.346643,-1.859743,0.105288,108,113,120,148
4.417000,28.346577,-1.847081,0.102365,108,112,120,147
4.427000,28.346502,-1.832692,0.102541,109,111,121,147
4.437000,28.346371,-1.820389,0.097321,109,110,122,146
4.447000,28.346262,-1.810028,0.097990,109,110,122,146
4.457000,28.346296,-1.801094,0.094793,110,109,122,146
4.467000,28.346365,-1.795847,0.095838,110,109,123,145
4.478000,28.346264,-1.795494,0.095555,109,109,123,146
4.488000,28.346151,-1.794530,0.095506,109,110,123,146
4.498000,28.346306,-1.798986,0.095885,109,110,122,146
4.508000,28.346596,-1.803228,0.095483,109,110,122,147
4.518000,28.346348,-1.807423,0.096039,109,111,122,147
4.528000,28.346651,-1.814494,0.099011,108,111,120,147
4.538000,28.346529,-1.826018,0.100958,108,112,120,148
4.549000,28.346523,-1.834479,0.101902,108,113,119,149
4.559000,28.346426,-1.844079,0.102762,107,114,117,149
4.569000,28.346733,-1.856234,0.104783,106,115,117,149
